user_id,item_id,rating,timestamp
244,743,5,880602170
128,276,4,879967550
90,659,4,891384357
24,742,4,875323915
90,971,4,891385250
106,69,4,881449886
243,129,2,879987526
264,659,5,886122577
336,66,3,877756126
184,521,4,889908873
106,286,4,881449486
244,369,4,880605294
18,69,3,880129527
184,132,5,889913687
244,237,5,880602334
338,494,3,879438570
106,273,3,881453290
128,111,3,879969215
128,747,3,879968742
128,83,5,879967691
18,214,4,880132078
18,488,3,880130065
184,14,4,889907738
244,95,4,880606418
244,509,5,880606017
90,486,5,891383912
90,311,4,891382163
18,602,3,880131407
306,275,4,876503894
208,662,4,883108842
90,213,5,891383718
106,45,3,881453290
306,319,4,876503793
18,498,4,880129940
123,22,4,879809943
266,874,2,892257101
152,125,5,880149165
123,165,5,879872672
123,606,3,879872540
338,211,4,879438092
342,1047,2,874984854
342,792,3,875318882
128,660,2,879968415
244,157,4,880604119
338,613,3,879438597
90,357,5,891385132
90,739,5,891384789
128,417,4,879968447
184,1020,4,889908630
18,209,4,880130861
306,1009,4,876503995
106,97,5,881450810
187,732,3,879465419
336,108,3,877757320
18,630,3,880132188
244,278,3,880605294
184,780,4,889913254
65,70,1,879216529
128,77,3,879968447
266,508,4,892258004
106,584,4,881453481
184,172,4,889908497
306,306,5,876503792
152,780,5,884019189
338,79,4,879438715
244,428,4,880606155
187,70,4,879465394
342,746,4,875320227
90,966,5,891385843
18,964,3,880132252
128,215,3,879967452
128,1141,4,879968827
336,577,1,877757396
184,836,4,889909142
89,246,5,879461219
18,82,3,880131236
24,372,4,875323553
18,739,3,880131776
306,476,3,876504679
184,89,4,889908572
244,13,4,880604379
90,199,5,891384423
106,165,5,881450536
89,936,5,879461219
244,596,4,880604735
90,307,5,891383319
128,216,5,879967102
128,97,3,879968125
244,1225,2,880606818
65,1129,4,879217258
90,179,5,891385389
243,275,3,879987084
345,1160,3,884994606
19,153,4,885412840
90,132,5,891384673
152,866,5,880149224
128,227,2,879968946
184,275,5,889913687
98,321,3,880498519
184,126,3,889907971
345,722,3,884993783
90,9,4,891385787
345,708,3,884992786
244,712,3,880607925
264,320,4,886122261
184,1012,3,889907448
90,30,5,891385843
338,168,3,879438225
18,367,4,880130802
18,462,3,880130065
345,651,4,884992493
345,202,3,884992218
18,25,3,880131591
24,662,5,875323440
187,427,5,879465597
90,855,5,891383752
242,934,5,879741196
184,1006,3,889910078
242,1152,5,879741196
128,966,4,879968071
106,15,3,883876518
187,28,4,879465597
18,699,5,880130802
243,223,4,879988262
243,13,4,879987362
90,241,5,891384611
184,92,3,889908657
244,101,5,880603288
106,64,4,881449830
345,367,4,884993069
273,328,3,891293048
90,713,4,891385466
19,313,2,885411792
342,764,1,875318762
345,402,4,884993464
18,190,4,880130155
128,64,5,879966954
123,285,5,879873830
65,121,4,879217458
152,98,2,882473974
243,93,2,879987173
89,381,4,879459999
184,15,3,889907812
152,167,5,882477430
264,524,3,886123596
65,427,5,879216734
184,217,3,889910394
18,530,4,880129877
242,305,5,879741340
106,77,4,881451716
342,288,5,875318267
18,191,4,880130193
18,971,4,880131878
342,591,3,875318629
18,513,4,880129769
89,127,5,879441335
184,645,3,889910123
184,972,3,889909962
244,1017,4,880604583
128,427,5,879966685
128,422,4,879968598
184,855,4,889909474
273,345,3,891293108
244,324,4,880601905
244,179,5,880603833
244,226,1,880602264
90,613,4,891383835
345,88,4,884992940
336,619,3,877759833
354,462,3,891218116
345,48,5,884902317
90,313,5,891382163
65,191,4,879216797
184,259,3,889907096
24,129,3,875246185
354,133,3,891217547
184,531,4,889910653
90,435,5,891383350
345,174,4,884992367
333,66,5,891045515
354,242,5,891180399
152,220,5,884035907
342,723,3,875319659
244,1178,3,880608134
244,54,2,880607335
345,473,2,884991244
354,257,3,891216735
338,204,3,879438063
264,516,5,886123655
89,117,5,879441357
187,792,5,879465340
345,151,5,884991191
184,604,4,889908693
342,607,3,875318963
354,463,4,891217575
128,609,4,879967550
18,14,5,880130431
184,462,4,889908873
89,221,1,879441687
90,272,5,891382121
244,747,4,880606760
90,269,5,891382310
18,89,3,880130065
152,255,5,884035936
152,1028,5,880149197
354,694,5,891217299
264,1270,2,886122194
24,508,4,875323833
18,194,3,880129816
18,515,5,880130155
244,208,5,880606300
90,6,4,891384357
98,70,3,880499018
342,1007,4,874984507
18,286,5,880129305
345,121,3,884991384
264,558,5,886122447
196,306,4,881251021
342,132,5,875319129
244,1098,5,880605578
18,71,4,880131236
345,285,5,884901701
184,1136,4,889912890
90,323,3,891382634
184,287,4,889908050
345,919,2,884991077
342,25,2,875318328
306,100,4,876504286
338,310,3,879437522
65,197,5,879216769
65,210,4,879217913
354,86,5,891218312
306,744,4,876504054
90,494,5,891383241
184,88,3,889909551
106,923,4,881453355
361,273,3,879441215
365,301,5,891303586
244,818,2,880605010
336,13,3,877756890
264,208,5,886123415
365,15,3,891304152
244,90,4,880607684
123,485,5,879872792
90,185,5,891384959
128,785,2,879968243
354,191,4,891217082
89,813,5,879461219
128,378,5,879967804
361,222,2,879441253
361,387,3,879441008
106,8,4,881452405
184,458,3,889907925
345,956,4,884916322
184,665,2,889910098
184,52,4,889910034
345,173,5,884902317
123,127,5,879809943
354,269,4,891180399
345,508,4,884901000
18,12,5,880129991
264,1225,3,886123530
273,311,4,891292905
18,181,3,880131631
244,762,3,880604616
345,1082,2,884994569
264,56,5,886122261
264,792,5,886123415
365,1017,4,891304213
342,427,4,875319254
333,739,5,891045410
264,559,5,886122446
24,25,4,875246258
187,659,5,879465274
89,387,5,879459909
184,208,4,889908985
18,483,4,880129940
196,238,4,881251820
345,1315,3,884994631
244,232,4,880608670
184,1232,3,889910123
65,318,5,879217689
345,251,5,884994119
89,26,3,879459909
184,949,3,889909618
184,255,3,889907468
184,1010,4,889907896
18,180,4,880130252
24,477,5,875323594
365,109,2,891304106
90,42,4,891384885
184,699,5,889909914
89,151,5,879441507
345,172,4,884991831
336,405,3,877760374
345,216,5,884901701
244,20,4,880604758
90,693,3,891385752
18,960,4,880131004
184,13,3,889907839
345,403,3,884992922
184,202,3,889909768
18,179,4,880129877
264,219,5,886122447
342,1368,5,874984507
243,713,3,879987495
152,790,5,884018821
196,663,5,881251911
152,966,5,882829150
18,610,4,880130861
342,544,1,875318606
333,748,4,891044596
244,764,5,880605158
333,98,4,891045496
90,178,5,891384611
244,22,4,880605665
243,1466,3,879988104
208,302,1,883108157
354,847,3,891216713
90,604,5,891383350
361,26,3,879440941
336,202,1,877757909
89,83,4,879459884
264,709,5,886123727
345,297,4,884994156
336,864,1,877757837
345,1017,2,884991303
123,50,3,879873726
90,521,4,891384570
361,275,4,879440694
98,209,2,880498935
354,480,4,891217897
338,604,4,879438326
18,276,5,880130829
336,395,2,877757094
365,258,4,891303515
89,707,5,879459884
354,882,4,891216157
273,902,5,891293008
90,813,4,891384997
273,900,3,891292873
243,28,4,879988215
184,77,3,889910217
128,790,4,879969277
342,1071,4,875319497
345,988,2,884916551
90,478,5,891384754
106,1,4,881449487
90,1101,4,891384570
128,588,5,879967136
342,518,3,875318858
244,287,3,880604326
342,156,4,874984128
244,122,4,880602804
361,652,4,879440346
106,223,4,881450440
128,423,4,879967966
184,258,3,889906882
345,197,4,884992141
128,300,5,879966355
244,62,2,880607269
18,136,5,880129421
354,716,3,891307157
336,571,1,877756999
18,778,2,880131077
90,166,4,891383423
184,196,4,889908985
244,508,4,880604276
128,602,4,879967478
264,25,4,886124197
354,631,4,891217449
123,511,5,879872066
184,478,4,889908902
128,173,5,879966756
345,949,3,884992897
128,237,4,879966954
24,275,5,875323507
243,221,5,879989217
345,479,4,884991812
128,591,4,879967879
361,148,1,879441324
184,588,5,889909812
18,526,4,880131407
90,475,3,891385465
65,135,4,879216567
345,559,1,884901497
244,240,3,880604858
184,34,2,889913568
365,908,3,891303638
354,297,4,891216760
342,237,4,874984832
184,70,4,889908657
336,117,3,877760603
89,949,3,879460027
90,433,3,891384611
264,436,3,886122352
361,949,4,879440774
18,792,5,880131106
264,203,2,886122508
345,313,4,884900467
90,423,5,891384997
361,1041,2,879441179
338,56,3,879438535
365,813,5,891303901
90,96,4,891384754
333,316,5,891044659
345,845,3,884991220
244,411,4,880604798
18,732,3,880131698
365,124,4,891304039
345,295,4,884994592
90,86,5,891383626
345,317,4,884992465
152,204,4,882474587
243,582,5,879989217
361,238,4,879440475
345,282,3,884991419
18,970,3,880131591
354,208,4,891217394
184,124,5,889907652
152,241,4,884035579
338,511,4,879438473
244,180,4,880605920
90,197,5,891383319
128,56,3,879966785
342,974,2,874984789
90,203,5,891384611
90,962,2,891384721
208,430,4,883108360
128,294,4,879966376
18,57,4,880130930
184,693,3,889909142
345,451,5,884993085
89,737,1,879460376
18,195,3,880131236
244,191,5,880605766
342,175,5,874984207
244,1045,5,880602132
264,4,4,886123656
128,190,4,879967016
184,553,3,889909746
90,177,5,891384516
345,866,3,884991476
90,707,5,891384476
89,716,3,879460027
152,162,5,882474898
106,86,3,881451355
90,611,5,891384789
342,191,5,875319991
18,185,3,880129388
364,690,4,875931309
354,508,3,891216607
336,208,2,877757930
354,268,4,891180399
345,221,5,884900899
342,56,5,874984315
361,498,4,879441416
264,153,5,886122031
365,287,4,891304301
208,381,3,883108873
18,186,4,880131699
184,231,3,889910195
266,272,4,892256705
90,100,5,891383241
354,175,5,891218024
89,694,5,879460027
244,168,5,880606118
184,511,4,889908740
128,322,2,879966447
65,661,4,879216605
208,211,5,883108398
273,690,4,891293008
264,672,3,886122447
18,463,4,880131143
89,93,2,879441307
184,766,3,889907738
243,387,4,879988752
128,238,4,879968125
89,121,5,879441657
128,151,3,879968921
184,647,5,889909024
90,995,4,891382708
354,657,4,891218289
65,173,3,879217851
264,283,5,886122952
345,315,5,884900653
90,190,5,891383687
336,845,1,877758035
196,111,4,881251793
342,257,2,875318267
65,526,4,879216734
90,1197,4,891384476
24,178,5,875323676
18,215,3,880130930
106,285,4,883876206
336,239,3,877758001
244,953,4,880607335
244,164,3,880607154
123,255,1,879873905
264,381,4,886123596
342,574,1,875320124
361,286,5,879440286
128,48,4,879967767
345,903,3,884900609
243,127,4,879987045
152,191,5,880149963
196,580,2,881252056
243,1368,2,879987909
244,258,5,880601905
354,900,4,891180527
128,65,4,879968512
338,408,5,879438570
336,1047,4,877757063
65,328,4,879216131
338,484,5,879438143
128,568,4,879968544
361,709,5,879440974
336,999,2,877757516
264,216,5,886123358
152,699,5,882476911
361,402,3,879441179
342,240,3,875318629
376,237,3,879459054
364,1048,5,875931585
342,95,4,875320297
128,1,4,879966919
187,747,4,879465882
152,845,3,886535827
342,58,5,875319912
208,428,4,883108430
333,79,3,891045496
128,58,3,879968008
342,189,5,875319967
345,1247,2,884993996
184,582,4,889909409
89,762,3,879441491
342,657,5,874984207
19,310,4,885412063
333,180,1,891045191
90,692,4,891384476
128,686,4,879967174
184,405,2,889908050
65,239,5,879217689
365,894,1,891303760
336,742,3,877759928
196,25,4,881251955
244,1107,2,880608699
18,660,5,880130930
244,294,4,880601905
264,168,5,886122031
128,213,3,879967300
128,425,5,879967197
336,451,2,877756242
208,524,4,883108745
354,497,4,891217160
90,367,4,891385250
342,655,4,875319383
18,237,3,880129991
187,86,4,879465478
18,955,4,880130713
187,175,2,879465241
18,188,3,880129388
128,118,5,879968896
264,382,4,886123596
90,79,4,891383912
342,108,4,874984574
354,1007,4,891216549
18,47,3,880131262
18,428,3,880131325
184,69,3,889908694
336,1057,4,877757373
123,735,2,879872868
18,692,3,880130930
306,13,4,876504442
244,204,4,880605812
264,183,5,886122577
361,183,4,879441285
333,88,5,891045551
336,282,3,877760032
243,286,4,879986908
243,268,4,879986951
336,655,3,877757752
18,968,3,880130155
24,294,3,875246037
90,14,5,891383987
90,903,4,891383319
152,67,5,882477689
18,193,5,880131358
364,321,2,875931478
24,286,5,875323773
338,945,4,879438762
365,7,2,891304213
128,723,3,879967966
89,845,2,879441335
264,762,3,886122771
90,1125,4,891384611
18,169,5,880130252
128,280,1,879968579
244,1039,4,880607570
354,180,3,891217274
128,494,4,879967016
90,471,4,891385752
90,1109,3,891385652
18,170,5,880130515
244,196,5,880605416
342,1160,3,874984751
264,844,1,886124097
244,1074,4,880607904
354,285,5,891216526
361,97,4,879440740
244,181,4,880604302
128,14,5,879967341
266,124,4,892258004
354,702,3,891307114
336,276,4,877760310
24,258,4,875245985
354,1101,3,891218003
354,61,5,891218091
244,886,5,880601905
18,393,3,880130930
336,49,4,877758001
345,443,5,884993464
354,276,3,891216760
336,399,3,877757063
338,663,5,879438627
24,318,5,875323474
264,745,5,886123656
244,475,4,880603582
338,133,4,879438143
187,275,5,879465937
345,333,3,884900543
342,204,4,874984261
152,51,4,882476486
18,509,4,880129940
90,614,4,891384020
365,13,3,891303950
184,22,3,889908985
361,111,3,879440974
18,629,3,880130515
354,70,3,891218208
128,136,5,879967080
354,155,2,891307206
342,1048,1,875318536
342,4,4,874984395
184,91,3,889909988
264,210,5,886123415
345,1048,2,884991436
345,93,4,884991191
18,953,3,880131901
244,117,2,880604698
365,275,4,891304019
354,382,5,891217897
244,217,5,880606698
345,1016,3,884994619
244,723,3,880607154
342,584,4,874984430
152,1014,2,880149224
354,962,4,891217274
273,319,4,891292846
338,486,3,879438392
345,356,3,884993686
208,523,4,883108360
365,321,5,891303536
264,443,5,886122447
345,283,4,884991105
345,284,4,884991348
184,137,5,889907685
342,32,5,874984207
345,1011,3,884991127
89,739,2,879460376
361,14,4,879440651
244,135,4,880606442
18,423,5,880132437
208,435,5,883108430
364,289,3,875931432
361,185,5,879441215
106,22,4,881449830
342,1128,5,875318536
354,904,5,891180419
128,209,4,879968332
18,485,5,880132437
18,64,5,880132501
18,99,5,880130829
244,290,3,880604616
187,196,4,879465507
354,47,4,891217110
354,149,5,891216498
336,738,1,877757343
361,655,3,879440346
354,213,5,891217160
345,660,5,884993418
19,692,3,885412840
244,72,4,880607365
244,209,4,880605485
65,48,5,879217689
342,483,4,875319745
361,12,4,879441214
90,17,4,891384721
266,313,4,892256705
354,736,5,891218568
354,79,2,891217274
244,554,3,880608733
342,100,5,874984207
354,318,3,891217365
336,154,5,877757637
244,631,4,880606760
354,953,3,891218208
354,705,4,891217547
152,151,4,880148735
342,523,4,875319854
184,1195,3,889909934
336,692,3,877757637
90,964,5,891385843
345,246,4,884994156
184,642,4,889909446
336,67,4,877756966
65,582,3,879216702
18,19,3,880130582
243,511,5,879989217
128,965,3,879968279
345,724,5,884993139
18,966,2,880132399
345,471,3,884991127
354,929,4,891216896
184,410,3,889908181
65,211,4,879217852
345,49,3,884993505
354,699,3,891218474
345,100,5,884902317
184,1396,4,889913490
90,149,3,891384754
184,1398,5,889911749
345,289,3,884901497
342,581,3,875320037
184,286,4,889906905
345,33,4,884993069
18,659,4,880129489
336,1074,5,877757516
345,302,5,884902317
106,88,3,881453097
90,512,4,891383241
345,732,4,884993418
19,382,3,885412840
361,1074,3,879441179
354,732,2,891307157
184,64,4,889909045
361,88,4,879440974
354,58,3,891218356
243,435,4,879988913
244,69,4,880603645
187,522,3,879465125
18,275,5,880129421
18,131,4,880131004
336,232,3,877757023
243,813,4,879987239
244,367,1,880603442
244,724,4,880605638
65,736,4,879216949
376,269,5,879454598
196,286,5,881250949
152,313,4,890322242
306,116,5,876504026
184,116,4,889910481
152,286,5,875562268
354,124,5,891216632
244,1047,2,880605264
90,328,3,891382490
376,289,3,879433599
242,361,5,879741340
90,1193,4,891384789
410,300,3,888626538
18,497,4,880131358
345,1,3,884990938
244,950,1,880606274
243,173,3,879988913
90,501,5,891384885
345,26,3,884993555
264,683,2,886121811
345,676,4,884991384
152,80,5,882477572
19,201,3,885412839
345,64,5,884902317
128,210,4,879968125
98,938,3,880498624
184,950,4,889907896
184,237,4,889907945
345,387,4,884992823
266,283,3,892257897
243,531,4,879988157
376,275,5,879455143
342,724,1,875320297
410,312,2,888626881
342,274,2,874984895
338,294,1,879437576
106,1115,4,883876833
18,1,5,880130802
128,86,5,879966919
24,56,4,875323240
264,433,5,886123530
18,97,4,880131525
208,56,2,883108360
342,255,4,874984574
243,655,4,879988104
354,414,4,891218492
345,879,2,884901497
242,291,3,879740593
361,340,3,879441805
336,1012,5,877760082
90,1206,2,891383912
365,25,4,891303950
338,462,4,879438715
354,57,5,891217575
345,132,5,884901371
196,94,3,881252172
361,1119,3,879440740
338,194,3,879438597
184,58,4,889908984
361,684,4,879441215
336,1059,3,877756890
244,365,2,880608599
336,824,3,877756890
264,42,5,886123358
264,345,4,886121516
90,191,5,891384424
410,882,3,888626612
342,220,1,874984455
338,134,5,879438536
345,301,4,884900543
264,12,5,886122508
89,257,5,879461219
90,517,3,891384789
264,606,5,886122099
89,283,4,879441557
187,191,5,879465566
184,584,3,889909889
342,558,5,874984341
244,955,4,880606593
89,277,4,879441271
184,568,2,889909474
65,435,4,879218025
90,182,3,891383599
361,466,4,879441285
187,582,1,879465683
184,805,3,889912232
336,722,3,877757134
364,288,4,875931432
18,224,5,880130739
264,451,4,886123531
306,269,5,876503792
342,952,3,874984619
365,1048,3,891304152
244,151,5,880604326
273,321,4,891293048
18,126,5,880130680
342,517,5,875320297
184,72,3,889909988
90,150,3,891385250
376,762,4,879459207
338,483,4,879438092
90,131,5,891384066
342,297,3,875318267
184,252,2,889907528
187,433,4,879465242
24,216,4,875323745
90,1048,4,891385132
354,152,3,891306974
18,451,3,880131297
264,1103,5,886123656
24,100,5,875323637
306,150,5,876504286
336,1054,1,877754876
273,303,4,891293048
354,607,3,891218208
345,481,3,884916260
90,312,4,891383319
24,475,4,875246216
345,51,5,884993744
345,739,4,884993016
187,1119,3,879465683
345,269,5,884900466
345,405,4,884991285
336,1017,5,877757063
128,949,4,879968896
18,162,4,880131326
128,50,4,879967268
123,487,3,879872192
354,428,4,891217298
365,150,5,891303950
338,174,4,879438392
184,174,3,889908693
106,313,4,888706075
18,70,4,880129668
354,659,4,891217221
184,447,3,889910653
361,203,5,879441285
18,479,4,880129769
128,1063,2,879967047
365,289,3,891303694
338,792,4,879438196
345,15,4,884991220
244,559,4,880607154
98,116,5,880499053
376,14,4,879454914
361,100,5,879440386
18,13,5,880131497
264,602,4,886122194
244,926,2,880609193
345,1014,3,884994643
345,77,3,884993555
128,265,5,879968663
184,11,3,889908694
106,48,3,881453290
354,603,5,891217082
354,664,5,891217717
244,1048,4,880606567
123,707,5,879809943
98,745,3,880498935
123,704,3,879873120
106,194,5,881450758
354,344,5,891180445
338,606,3,879438275
338,306,4,879437548
354,529,4,891217610
18,775,3,880131878
244,161,4,880607990
90,518,2,891385787
354,199,4,891217130
354,87,3,891217482
264,238,5,886122031
18,318,5,880132437
345,25,3,884991384
361,517,5,879440386
345,535,3,884994136
243,196,4,879988298
338,582,5,879438419
243,317,5,879989217
18,609,4,880130713
336,216,5,877757858
354,174,4,891218068
244,1054,3,880609089
244,255,2,880604077
89,14,4,879441357
336,1218,3,877757790
184,382,5,889909691
342,92,4,875320227
243,69,3,879988298
184,250,4,889907482
264,230,4,886122644
345,332,1,884901497
18,523,4,880130393
123,480,3,879872540
361,739,4,879441075
342,129,5,874984684
333,276,4,891045031
152,22,5,882828490
128,98,4,879967047
128,1039,4,879967079
18,135,3,880130065
184,57,5,889908539
354,435,4,891218024
338,100,4,879438196
90,287,4,891384611
345,550,3,884993784
18,241,3,880131525
90,705,5,891384147
361,179,4,879440545
342,287,3,874984619
128,99,4,879967840
342,975,2,875318509
361,762,2,879440774
354,629,3,891217659
90,148,2,891385787
345,291,3,884991476
244,456,3,880605333
354,153,3,891218418
90,602,5,891385466
243,632,5,879988487
361,234,4,879441285
345,716,3,884993686
196,692,5,881252017
184,606,5,889913687
184,1397,3,889910233
244,584,5,880606634
345,748,2,884901497
354,321,2,891216128
345,13,4,884991220
361,531,5,879440545
345,98,5,884916235
336,124,1,877760244
243,194,4,879988913
244,738,4,880607489
354,162,3,891217659
361,524,4,879440386
123,962,3,879872405
354,511,4,891217340
342,1166,1,875319745
244,77,4,880603512
196,8,5,881251753
18,794,3,880131878
208,402,4,883108873
336,410,3,877758001
90,1200,4,891384066
128,505,4,879967136
244,42,5,880602058
342,813,5,874984480
24,109,3,875322848
18,151,3,880131804
342,928,3,875318509
333,873,3,891045496
244,866,5,880605131
338,603,5,879438690
342,1073,1,875320199
244,52,4,880606476
242,1357,5,879741196
244,685,2,880604642
89,212,3,879459909
361,197,5,879440739
242,237,4,879740594
184,67,3,889912569
342,179,5,874984175
243,16,3,879987630
90,180,4,891384065
306,25,3,876504354
18,152,3,880130515
90,483,5,891384570
106,196,5,881450578
90,83,5,891383687
354,483,4,891217298
89,517,5,879459859
264,175,5,886123472
123,132,3,879872672
338,516,5,879438366
354,1241,4,891216875
342,950,2,875318423
90,652,4,891384611
342,122,4,875318783
336,153,5,877757669
208,208,4,883108360
342,143,5,875318936
196,428,4,881251702
354,134,4,891217298
342,13,3,874984480
376,98,5,879454598
345,325,1,884901497
90,421,4,891383718
345,311,5,884900609
342,1300,1,875318556
128,284,3,879968663
18,432,4,880131559
342,1009,1,874984596
106,684,4,881452763
65,7,1,879217290
342,762,2,874984914
90,904,3,891382121
89,268,5,879461219
244,1209,3,880608315
18,923,5,880132501
342,134,4,875318936
24,9,5,875323745
19,258,4,885411840
342,772,1,875319597
354,651,3,891217693
365,742,3,891304039
18,514,5,880129990
342,508,3,874984810
243,83,4,879988184
354,197,4,891217512
184,9,5,889907685
18,487,4,880129454
152,483,5,882474435
18,234,3,880131106
345,71,3,884992922
128,282,3,879967550
184,515,5,889907599
123,482,4,879872406
184,143,3,889908903
244,301,2,880601905
242,306,5,879741340
106,699,4,881451421
376,274,3,879459115
90,143,5,891383204
18,705,3,880130640
338,212,4,879438597
361,156,4,879441252
184,423,4,889909409
90,318,5,891383350
90,202,3,891385298
90,879,3,891382542
342,23,5,874984154
361,934,3,879440974
410,286,4,888627138
333,315,5,891044095
244,145,3,880608842
345,846,4,884991348
338,132,2,879438143
264,654,5,886122508
128,763,4,879968718
208,367,2,883108324
128,614,3,879967879
338,170,5,879438301
264,179,5,886122031
24,358,3,875246012
361,513,5,879441215
184,517,4,889909409
345,312,3,884900709
345,972,4,884993464
243,778,4,879988663
365,948,1,891303809
354,52,5,891217547
65,429,4,879216605
196,1118,4,881252128
90,45,3,891385039
89,952,2,879441400
354,136,5,891217717
361,435,5,879440345
89,815,4,879441637
361,654,4,879441253
336,1098,3,877757790
18,527,4,880130109
244,566,4,880607489
244,40,2,880608016
354,211,2,891306946
354,740,4,891216692
90,33,4,891383600
345,476,3,884991505
354,584,5,891217782
106,956,3,881453290
18,961,3,880131830
244,739,3,880604004
342,815,4,875318629
273,305,4,891292905
338,435,4,879438597
184,742,3,889908026
342,160,3,874984365
24,117,4,875246216
354,498,4,891217610
410,748,2,888626857
184,164,3,889911434
354,479,4,891217249
123,143,5,879872406
98,173,1,880498935
361,173,5,879440774
264,671,4,886122261
89,213,4,879459859
90,514,3,891384423
65,216,4,879217912
354,131,3,891217811
354,692,2,891307114
342,1163,3,875318266
338,480,5,879438114
184,254,2,889907569
128,54,2,879968415
184,942,3,889909768
